puttalam,tauu,rlus,sfcWind,rsuscs,rsus,rsdscs,prw,hurs,rtmt,ua_850,evspsbl,vas,clwvi,rsutcs,rsds,ua_500,va_850,pr,huss,sbl,zg_500,wap_500,clt,va_500,clivi,ta_500,psl,hfls,hfss,prc,ps,rlds,rldcs,rlut,rlutcs,rsdt,rsut,ta_850,tas,tasmax,tasmin,tauv,tro3_500,tro3_850,ts,uas,wap_850,zg_850,date
124.9,0.744665372,0.628263672,0.701633305,0.345765362,0.631215053,0.641303795,0.779840854,0.556995287,0.839492293,0.713554845,0.327058824,0.781132033,0.107515367,0.229608072,0.709636581,0.433426097,0.450990459,0.190495096,0.767739224,0.585173502,0.439023445,0.701772136,0.665738213,0.745738463,0.101394773,0.521303783,0.277077716,0.327372961,0.710724095,0.205969893,0.275893124,0.776998572,0.847487236,0.505483402,0.280560518,0.805389771,0.229162148,0.659396586,0.660399723,0.634410177,0.73176669,0.751535383,0.211971543,0.229996928,0.623557127,0.852418261,0.672395345,0.299258708,7/1/1999
92.5,0.820837766,0.563248303,0.785202844,0.668672077,0.556245055,0.790210633,0.770482539,0.59569881,0.904662405,0.871569065,0.418823529,0.809518951,0.204542541,0.234452907,0.584113208,0.916610526,0.413414852,0.310554875,0.763564091,0.338485804,0.445017533,0.55649301,0.811772261,0.712425597,0.25525788,0.622432402,0.301023416,0.418304667,0.574679756,0.335722479,0.301902296,0.80415036,0.809491862,0.277294913,0.186353139,0.900459902,0.429646672,0.58420027,0.62370502,0.556362345,0.745832135,0.799053436,0.277770961,0.244093794,0.55512245,0.890619324,0.539460356,0.306421067,8/1/1999
129.3,0.657839929,0.593588109,0.53092314,0.935589837,0.830154067,0.810468229,0.664643719,0.543362322,0.820008712,0.666071313,0.324705882,0.806443279,0.066278399,0.324871803,0.814622154,0.543785185,0.732637562,0.15072069,0.70273758,0.51829653,0.745552884,0.735475942,0.393804649,0.805396665,0.05819688,0.59565976,0.589137154,0.325703193,0.759280673,0.162984373,0.589751862,0.706422011,0.774013829,0.60419803,0.373425507,0.880200288,0.202143528,0.530984267,0.610139505,0.599619215,0.650126719,0.751633335,0.233596826,0.058960362,0.581395866,0.767292121,0.704192753,0.65735023,9/1/1999
7.8,0.380958287,0.589911625,0.093834862,0.706671967,0.363033637,0.560304732,0.821627154,0.672382511,0.430687381,0.380820647,0.115294118,0.545659479,0.302067555,0.268595502,0.351466543,0.337283792,0.589535982,0.440926537,0.784603596,0.526182965,0.63812443,0.521469783,0.634817781,0.690605681,0.287063784,0.715049798,0.511908278,0.11571132,0.360751246,0.474231375,0.50851868,0.848165408,0.870525709,0.409468393,0.261232468,0.627756713,0.563999039,0.44093612,0.586897117,0.492737925,0.68897372,0.525092684,0.188724464,0.162056735,0.569846993,0.442825781,0.312494318,0.5589617,10/1/1999
128.5,0.269169287,0.316801279,0.453642901,0.469817245,0.394534406,0.286027105,0.499819626,0.669681748,0.260155576,0.314464524,0.705882353,0.329916844,0.779753461,0.266911174,0.376317061,0.363425511,0.599710457,0.577190704,0.556411503,0.761198738,0.620001842,0.364558661,0.443542159,0.58730946,0.64958324,0.552848534,0.691033217,0.704878107,0.227895243,0.514032782,0.690636046,0.564954883,0.5481821,0.49782728,0.456965462,0.234622083,0.405203254,0.257319997,0.324850165,0.269220257,0.412472502,0.361597117,0.482018908,0.400387555,0.31127518,0.25826512,0.685000321,0.65829907,11/1/1999
185.5,0.087651321,0.288870735,0.587964245,0.315952466,0.556701837,0.143522275,0.385089984,0.461534619,0.222152745,0.116699418,0.750588235,0.158993825,0.088283136,0.177010587,0.506618356,0.130482981,0.3246118,0.120521604,0.417765852,0.232807571,0.582719214,0.768826252,0.60557538,0.50416915,0.077683161,0.660905819,0.668569021,0.749225209,0.36260541,0.13034722,0.667915517,0.462753686,0.446996691,0.624491581,0.535381165,0.004429931,0.192610336,0.305619979,0.327519644,0.322550907,0.367195587,0.182809162,0.62432674,0.676463873,0.297225374,0.049740768,0.864135714,0.607354216,12/1/1999
46.2,0.154645943,0.347613739,0.358471996,0.363831356,0.599063402,0.28021341,0.430589436,0.385701034,0.273268561,0.222124565,0.298823529,0.336396263,0.051410353,0.135031426,0.624759826,0.64503622,0.537366644,0.075591258,0.385384967,0.740694006,0.780295371,0.82668243,0.069243188,0.810434295,0.015947463,0.349639338,0.93039499,0.298795962,0.60262163,0.081789503,0.928237975,0.439199978,0.492730406,0.766364713,0.525945942,0.158624711,0.112528214,0.245167433,0.371856939,0.418230661,0.324276879,0.352361388,0.676361358,0.598927271,0.36775542,0.102903,0.747048656,0.939560961,1/1/2000
20.5,0.204853259,0.56298631,0.219060646,0.676232698,0.817947552,0.638040604,0.328673624,0.192641314,0.480532533,0.259212273,0.110588235,0.421136903,0.038104921,0.258148966,0.849048178,0.494812579,0.466720144,0.035595883,0.394911077,0.447823344,0.577690609,0.775564821,0.156355476,0.73912615,0.00620746,0.766845781,0.540859523,0.110848125,0.858812778,0.03840597,0.536912444,0.39779045,0.474813442,0.878276202,0.746618728,0.557316745,0.065868042,0.536176314,0.573512735,0.674314613,0.410211678,0.406595994,0.706146628,0.569313939,0.601308448,0.192711195,0.62613214,0.565837639,2/1/2000
14.8,0.293909254,0.758894534,0.140598987,0.768596018,0.774349157,0.862056848,0.415881268,0.153791401,0.67910025,0.315259387,0.181176471,0.514943384,0.087923279,0.346630754,0.838856904,0.518408033,0.485136549,0.138935681,0.51258666,0.284227129,0.934903075,0.761708275,0.340910803,0.665440872,0.045941066,0.778225132,0.664982464,0.181379368,0.743831367,0.149451895,0.66073415,0.578177565,0.653741383,0.760386703,0.688137368,0.898362861,0.196342197,0.582256332,0.758623693,0.800468589,0.653128419,0.480115551,0.608752135,0.637850622,0.772414104,0.330560333,0.422540149,0.804897814,3/1/2000
111.5,0.454402752,0.867323002,0.271971803,0.71137177,0.59163416,0.910365701,0.571266626,0.395979208,0.777297802,0.415074884,0.308235294,0.744804925,0.151447299,0.286637035,0.681783427,0.488216337,0.632877119,0.23247919,0.804536121,0.642902208,0.726749121,0.567142809,0.509152152,0.77572426,0.148588428,0.634135622,0.396542006,0.307939997,0.610436543,0.251343496,0.393070536,0.776472691,0.845935833,0.527394919,0.509448056,0.999381914,0.376001305,0.73129452,0.861478723,0.839752083,0.851532533,0.634755126,0.550661233,0.543131588,0.86035698,0.579422222,0.519411683,0.535737449,4/1/2000
40.8,0.746737278,0.811540343,0.764851692,0.454892774,0.679425953,0.734830122,0.503186703,0.473259906,0.757948275,0.596872762,0.524705882,0.946136231,0.055583759,0.326579812,0.816574194,0.395180517,0.799259474,0.066752501,0.80965325,0.905362776,0.853752991,0.761480033,0.237693228,0.49890112,0.066018924,0.784241137,0.41102942,0.524866067,1,0.072237165,0.411282434,0.694154069,0.814089189,0.732821717,0.679539629,0.894409438,0.150320374,0.842294849,0.791584689,0.796462308,0.795973402,0.918304224,0.838264258,0.612604272,0.818386634,0.833680562,0.843360567,0.529054732,5/1/2000
121.6,0.755135885,0.673788932,0.761427852,0.287981488,0.419116675,0.603173067,0.881237007,0.692333897,0.697271188,0.75814222,0.374117647,0.916091768,0.252901931,0.198437451,0.529028994,0.576799664,0.652466685,0.404834947,0.921961788,0.2,0.732554915,0.485902604,0.589384521,0.605965771,0.162564197,0.866649498,0.314934644,0.374523526,0.604519249,0.417713377,0.31552673,0.918438004,0.960872869,0.445255684,0.282621769,0.78247061,0.391897978,0.667711559,0.711665763,0.629958757,0.848037734,0.87880359,0.363965807,0.195649227,0.659024341,0.84210711,0.56231947,0.376631638,6/1/2000
168.6,0.781401819,0.586181906,0.745398024,0.295696856,0.225252747,0.613536722,0.901909778,0.727571025,0.741239543,0.927188023,0.369411765,0.794489639,0.39398668,0.21160227,0.312158062,0.941775865,0.458024569,0.468179371,0.916476814,0.867507886,0.529178514,0.722376591,0.757410219,0.85545195,0.367445247,0.815844739,0.2884509,0.369559825,0.268597719,0.505276473,0.290336813,0.941290997,0.925908929,0.145528097,0.147235215,0.80431128,0.631437467,0.585607145,0.675112877,0.548879231,0.852375719,0.751743487,0.472097548,0.28449691,0.568807026,0.870677527,0.336532838,0.329477542,7/1/2000
48.4,0.707532334,0.616675511,0.661580484,0.699921242,0.727101968,0.807586045,0.675590449,0.554586793,0.863820275,0.72315056,0.458823529,0.846205058,0.086830699,0.25138538,0.784002053,0.707949944,0.703873641,0.186075717,0.762468301,0.416088328,0.598838838,0.764160485,0.559172622,0.694257199,0.09463562,0.79242849,0.378616949,0.459852247,0.636953105,0.201193724,0.379540903,0.74314543,0.796755545,0.546457389,0.346384865,0.899482728,0.226513877,0.592123668,0.659483279,0.615918809,0.741813441,0.805962139,0.404408109,0.172110606,0.614015881,0.818165887,0.653174894,0.418102301,8/1/2000
144.1,0.695227776,0.616656048,0.622491136,0.907600007,0.754227839,0.795123595,0.737344751,0.551633332,0.813247588,0.709009567,0.456470588,0.862753709,0.104267635,0.316393762,0.734554755,0.584198191,0.808969581,0.207436046,0.74047805,0.178548896,0.757921352,0.654620425,0.407814584,0.694084428,0.125688112,0.687501845,0.532892675,0.45562133,0.706068597,0.22427854,0.534399496,0.755003382,0.816741117,0.527163183,0.295918419,0.880705201,0.276343258,0.555290459,0.641571508,0.599499963,0.722178526,0.821284787,0.105655942,0.047617089,0.604651329,0.794993642,0.678380593,0.59794094,9/1/2000
100.1,0.466837275,0.602268402,0.182744828,0.712514594,0.447005304,0.56468225,0.777569206,0.663954223,0.469499527,0.503410074,0.174117647,0.735862398,0.150880107,0.2936995,0.432616451,0.495373915,0.71577743,0.37905524,0.810226538,0.727129338,0.820697795,0.611035172,0.536563213,0.633994464,0.109560136,0.826811913,0.610015787,0.17525839,0.348088812,0.409753096,0.609013955,0.861840749,0.871326901,0.462476489,0.295014389,0.630191929,0.485058353,0.463177483,0.623367762,0.535646298,0.731099784,0.649232232,0.272301185,0.127149446,0.584909503,0.565666058,0.406054403,0.701191377,10/1/2000
193.1,0.222211669,0.550834664,0.202446565,0.4669996,0.502918136,0.286424229,0.503799553,0.320300444,0.226574574,0.251697926,0.465882353,0.356497902,0.131256184,0.274086227,0.475534766,0.491138093,0.323723892,0.238371695,0.489050138,0.277602524,0.679512646,0.784232761,0.339103727,0.556725485,0.081010138,0.525580265,0.668576948,0.466733549,0.426806831,0.257711722,0.665019724,0.602964445,0.629285772,0.649018537,0.530004276,0.237145533,0.302070653,0.331542731,0.564748729,0.548850449,0.582009796,0.365227397,0.408250259,0.594084922,0.54964626,0.225342146,0.452798369,0.714112164,11/1/2000
24,0.179872673,0.293672279,0.458685501,0.201320446,0.130380193,0.087156727,0.678676927,0.835126618,0.004727351,0.188232113,0.578823529,0.209514993,0.838723326,0.109285252,0.121580498,0.468314881,0.455640266,0.868633978,0.613110367,0.397791798,0.544736947,0.183336612,0.614877027,0.668308491,0.407325327,0.544695527,0.730166041,0.579380412,0.258029515,0.763985617,0.727967936,0.693178731,0.626995211,0.413022518,0.309343222,0.004415282,0.567205666,0.26262009,0.258688634,0.174123393,0.374601825,0.233461561,0.617109325,0.717418046,0.283366499,0.162208252,0.438924577,0.685741893,12/1/2000
54,0.113695167,0.240333802,0.517388405,0.382332294,0.599434634,0.287758953,0.366881783,0.648636956,0.220371161,0.08755573,0.623529412,0.218860265,0.051423179,0.152305164,0.607043422,0.355937036,0.485718644,0.138935681,0.496796702,0.736277603,0.745875951,0.790232286,0.149342586,0.865705483,0.017028284,0.543542384,0.816500589,0.623273796,0.34259228,0.150247923,0.81616327,0.425842278,0.447250518,0.783394258,0.592177297,0.155590422,0.141398529,0.381423978,0.277842188,0.295369506,0.291547915,0.26001595,0.633293925,0.696041786,0.251488818,0.059051423,0.874969567,0.800151854,1/1/2001
8.3,0.214096727,0.437028955,0.175241674,0.73602534,0.89496623,0.669470622,0.200589165,0.18324656,0.533723359,0.209335242,0.24,0.427208464,0.048835712,0.299285788,0.886449336,0.260401241,0.36237498,0.02388453,0.301123507,0.188012618,0.895659963,0.865933125,0.285221075,0.332574966,0.06792474,0.579959773,0.840967686,0.240965876,0.664284941,0.025749122,0.839497685,0.277019214,0.328470875,0.838561367,0.769646874,0.553341963,0.052724509,0.542923934,0.46822895,0.603589506,0.29785949,0.419077817,0.749226002,0.687445065,0.477905476,0.17963297,0.706305877,0.916935919,2/1/2001
79.3,0.276038372,0.712060454,0.138532508,0.736181358,0.663551834,0.84334797,0.456536612,0.33990202,0.704619541,0.293442674,0.101176471,0.563845338,0.117445292,0.339120812,0.751772405,0.699714402,0.63575664,0.154403505,0.630826493,0.64637224,0.986666049,0.734047962,0.31492835,0.812534464,0.101903767,0.762907897,0.68278801,0.101839627,0.652928512,0.166964514,0.680446297,0.625184407,0.696043552,0.643370864,0.638053364,0.896002908,0.276333465,0.597482616,0.720335641,0.737740617,0.649302033,0.490233323,0.66691944,0.47286704,0.728459848,0.312317343,0.679656665,0.82716959,3/1/2001
106.6,0.428866049,0.896896866,0.197068176,0.670199411,0.594753437,0.886489741,0.654276998,0.466586338,0.728385134,0.404706938,0.249411765,0.745641386,0.200403705,0.27458702,0.692394051,0.425153522,0.671692553,0.271517033,0.900831899,0.617665615,0.751953108,0.652148413,0.641817152,0.592030373,0.194384901,0.81890672,0.281103285,0.248588366,0.545585932,0.29273696,0.277796128,0.821753627,0.92351351,0.597979038,0.580708691,0.999115199,0.355714676,0.810959666,0.895475331,0.842268719,0.914624852,0.6273836,0.569586663,0.393043779,0.891021545,0.55060041,0.538048098,0.422057633,4/1/2001
250.8,0.723342959,0.818045505,0.737598518,0.439596025,0.561294745,0.726283822,0.532231613,0.538396784,0.855971387,0.617717258,0.588235294,0.895573337,0.18581989,0.333928966,0.646962906,0.303639659,0.711597812,0.134516303,0.922286594,0.611356467,0.683786233,0.810289691,0.6636335,0.424852451,0.322524698,0.80165611,0.186797875,0.588642387,0.633713246,0.145471754,0.184574899,0.787325443,0.849949841,0.413352489,0.603148142,0.895095964,0.348359787,0.943816191,0.844308214,0.802931771,0.904166373,0.849363607,0.780042971,0.662419584,0.817454567,0.830086451,0.807067572,0.29465642,5/1/2001
101.5,0.908656457,0.659211615,0.944553849,0.272852601,0.426618457,0.596118214,0.805068487,0.688223898,0.664174618,0.846349483,0.487058824,0.917780281,0.156721089,0.29703677,0.523797363,0.646276228,0.7076526,0.310554875,0.923595716,0.422902208,0.768416094,0.716231525,0.561179663,0.760712043,0.177196871,0.874267644,0.287492498,0.487885218,0.581542132,0.335722479,0.289608418,0.880953545,0.917492928,0.460577725,0.346418781,0.782446789,0.406924529,0.763621472,0.71962298,0.628716885,0.869865676,0.938341233,0.545139886,0.24494984,0.649268447,0.939987246,0.803107971,0.358845756,6/1/2001
7.6,0.736821044,0.544713808,0.742612728,0.179046393,0.232514308,0.553363735,0.94542765,0.843811671,0.654602128,0.849834818,0.298823529,0.911845582,0.400168545,0.449783036,0.303149926,0.463213135,0.763724079,0.537416299,0.972072715,0.034700315,0.491639283,0.452379634,0.854978486,0.75842213,0.348030223,0.706069961,0.187842474,0.299971444,0.283647052,0.575326949,0.189012479,0.948070073,0.953889675,0.205893315,0.146666871,0.80314131,0.652231983,0.652335497,0.636187252,0.513070522,0.82482421,0.87492737,0.192903956,0.213764635,0.525343712,0.831391056,0.617652588,0.210606225,7/1/2001
1.2,0.799792573,0.447805759,0.790865297,0.424571066,0.3003549,0.664369271,0.991067125,0.847186207,0.787077213,0.929992728,0.428235294,0.809330111,0.456884825,0.577279227,0.329868795,0.980881453,0.385715126,0.577927267,0.898149524,0.703785489,0.460348898,0.281085194,0.921704598,0.556801569,0.422090368,0.715162675,0.282967107,0.428382264,0.145451622,0.60477999,0.285072195,0.930787477,0.910936894,0.097850802,0,0.898401219,0.688546526,0.527053593,0.553704924,0.410602599,0.77567528,0.774433993,0.139694528,0.261066367,0.429838743,0.889007064,0.374304208,0.279041439,8/1/2001
12.9,0.548997657,0.528281934,0.377909196,0.642676234,0.634176508,0.666370899,0.768047585,0.690066835,0.775186813,0.620151984,0.308235294,0.802821239,0.162709974,0.83552712,0.626488655,0.474543879,0.78660664,0.288457983,0.790718383,0.283280757,0.696942959,0.648571618,0.509796089,0.778937673,0.124161143,0.649398895,0.549978842,0.309465483,0.378304412,0.310249579,0.549378137,0.777953831,0.820727649,0.42930816,0.198836326,0.881170974,0.39594436,0.520274954,0.581288803,0.504506936,0.680825378,0.707627013,0.102931761,0.037156152,0.515834485,0.68534168,0.574423316,0.615789094,9/1/2001
342.3,0.498318808,0.444899989,0.278271079,0.413234012,0.430641793,0.42684141,0.653386465,0.614700254,0.505955809,0.562378596,0.350588235,0.722739639,0.353939292,1,0.389087486,0.461544661,0.614240592,0.337071145,0.634165797,0.312933754,0.55326195,0.417066409,0.675588528,0.708133596,0.322440589,0.399393991,0.64643426,0.351690264,0.276319737,0.350847014,0.644283053,0.710792384,0.692189889,0.345205686,0.204790725,0.632507149,0.558541931,0.364831499,0.467150431,0.398369937,0.561175435,0.649399897,0.193468547,0.147184969,0.431554644,0.606884301,0.580374804,0.672486939,10/1/2001
